Iteration,list_iterations,Iteration,Swap Class Random,Swap Class Capacity,Swap Student Gaphour,Swap Student Doublehour,list_duration_since_innit
22,39,84,0,0,0,0,618.44
22,40,83,1,0,0,0,630.34
22,41,83,0,0,0,0,641.71
22,42,83,0,0,0,0,653.42
22,43,83,0,0,0,0,664.88
22,44,83,0,0,0,0,676.23
22,45,83,0,0,0,0,687.65
22,46,83,0,0,0,0,699.12
22,47,83,0,0,0,0,710.89
22,48,83,0,0,0,0,722.45
22,49,82,1,0,0,0,733.84
22,50,82,0,0,0,0,745.26
22,51,81,0,0,0,1,756.74
22,52,81,0,0,0,0,768.02
22,53,81,0,0,0,0,779.34
22,54,81,0,0,0,0,790.64
22,55,81,0,0,0,0,802.24
22,56,80,0,0,0,1,813.39
22,57,80,0,0,0,0,824.6
22,58,80,0,0,0,0,835.83
22,59,80,0,0,0,0,846.9
22,60,80,0,0,0,0,858.11
22,61,80,0,0,0,0,869.32
22,62,80,0,0,0,0,880.62
22,63,80,0,0,0,0,892.08
22,64,80,0,0,0,0,903.27
22,65,79,0,0,0,1,914.48
22,66,79,0,0,0,0,925.47
22,67,79,0,0,0,0,936.63
22,68,79,0,0,0,0,947.81
22,69,79,0,0,0,0,958.9
22,70,79,0,0,0,0,970.09
22,71,79,0,0,0,0,981.35
22,72,79,0,0,0,0,992.72
22,73,79,0,0,0,0,1003.91
22,74,79,0,0,0,0,1015.16
22,75,79,0,0,0,0,1026.25
22,76,78,1,0,0,0,1037.42
22,77,78,0,0,0,0,1048.42
22,78,78,0,0,0,0,1059.6
22,79,78,0,0,0,0,1070.69
22,80,78,0,0,0,0,1081.69
22,81,78,0,0,0,0,1092.81
22,82,78,0,0,0,0,1103.76
22,83,77,1,0,0,0,1114.65
22,84,77,0,0,0,0,1125.53
22,85,77,0,0,0,0,1136.59
22,86,77,0,0,0,0,1147.61
22,87,77,0,0,0,0,1158.55
22,88,77,0,0,0,0,1169.85
22,89,77,0,0,0,0,1181.3
22,90,77,0,0,0,0,1193.31
22,91,77,0,0,0,0,1204.24
22,92,75,2,0,0,0,1215.15
22,93,75,0,0,0,0,1225.83
22,94,75,0,0,0,0,1236.59
22,95,75,0,0,0,0,1247.36
22,96,75,0,0,0,0,1258.18
22,97,75,0,0,0,0,1268.92
22,98,75,0,0,0,0,1279.77
22,99,74,0,0,0,1,1290.61
22,100,74,0,0,0,0,1301.36
22,101,74,0,0,0,0,1312.09
22,102,74,0,0,0,0,1322.67
22,103,74,0,0,0,0,1333.33
22,104,74,0,0,0,0,1344.21
22,105,73,0,0,1,0,1355.09
22,106,73,0,0,0,0,1365.79
22,107,73,0,0,0,0,1376.42
22,108,73,0,0,0,0,1387.13
22,109,73,0,0,0,0,1397.64
22,110,73,0,0,0,0,1408.36
22,111,73,0,0,0,0,1419.21
22,112,73,0,0,0,0,1429.87
22,113,73,0,0,0,0,1440.5
22,114,73,0,0,0,0,1451.05
22,115,73,0,0,0,0,1461.67
22,116,73,0,0,0,0,1472.3
22,117,73,0,0,0,0,1483.06
22,118,73,0,0,0,0,1493.67
22,119,73,0,0,0,0,1504.35
22,120,73,0,0,0,0,1514.98
22,121,73,0,0,0,0,1525.73
22,122,73,0,0,0,0,1536.61
22,123,72,0,0,0,1,1547.19
22,124,72,0,0,0,0,1557.62
22,125,72,0,0,0,0,1568.12
22,126,72,0,0,0,0,1578.74
22,127,72,0,0,0,0,1589.23
22,128,72,0,0,0,0,1599.73
22,129,72,0,0,0,0,1610.28
22,130,72,0,0,0,0,1621.27
22,131,72,0,0,0,0,1631.75
22,132,72,0,0,0,0,1642.29
22,133,72,0,0,0,0,1652.87
22,134,72,0,0,0,0,1663.48
22,135,72,0,0,0,0,1674.11
22,136,72,0,0,0,0,1684.62
22,137,72,0,0,0,0,1695.17
22,138,72,0,0,0,0,1705.76
22,139,72,0,0,0,0,1716.56
22,140,72,0,0,0,0,1727.04
22,141,72,0,0,0,0,1737.57
22,142,72,0,0,0,0,1748.1
22,143,72,0,0,0,0,1758.66
22,144,72,0,0,0,0,1769.11
22,145,72,0,0,0,0,1779.75
22,146,72,0,0,0,0,1790.28
22,147,72,0,0,0,0,1800.74
22,148,72,0,0,0,0,1811.28
22,149,72,0,0,0,0,1821.69
22,150,72,0,0,0,0,1832.4
22,151,72,0,0,0,0,1843.1
22,152,72,0,0,0,0,1853.62
22,153,72,0,0,0,0,1864.09
23,0,1252,0,0,0,0,0
23,1,175,1077,990,1048,1063,108.39
23,2,143,2,8,32,12,127.51
23,3,121,5,7,5,22,143.94
23,4,117,1,4,3,2,158.64
23,5,113,1,1,4,3,173.15
23,6,104,1,3,0,9,187.17
23,7,102,0,2,0,2,200.61
23,8,100,2,1,0,1,214.29
23,9,98,2,0,1,1,227.35
23,10,92,0,6,1,1,240.1
23,11,91,0,1,0,1,252.42
23,12,88,0,0,0,3,264.55
23,13,87,0,1,0,0,276.48
23,14,86,0,0,1,0,288.33
23,15,85,0,0,0,1,300.06
23,16,84,1,1,0,0,311.61
23,17,84,0,0,0,0,323.08
23,18,84,0,0,0,0,334.74
23,19,84,0,0,0,0,346.35
23,20,84,0,0,0,0,358.03
23,21,84,0,0,0,0,369.51
23,22,83,0,0,1,0,381.21
23,23,83,0,0,0,0,393.05
23,24,83,0,0,0,0,404.65
23,25,83,0,0,0,0,416.12
23,26,83,0,0,0,0,427.57
23,27,82,0,0,0,1,439.02
23,28,82,0,0,0,0,450.47
23,29,82,0,0,0,0,461.92
23,30,82,0,0,0,0,473.29
23,31,82,0,0,0,0,484.67
23,32,81,0,0,0,1,496.16
23,33,81,0,0,0,0,507.43
23,34,81,0,0,0,0,518.91
23,35,81,0,0,0,0,530.3
23,36,81,0,0,0,0,541.69
23,37,81,0,0,0,0,553.0
23,38,81,0,0,0,0,564.39
23,39,81,0,0,0,0,576.17
23,40,81,0,0,0,0,587.47
23,41,81,0,0,0,0,598.82
23,42,81,0,0,0,0,610.48
23,43,81,0,0,0,0,621.82
23,44,81,0,0,0,0,633.19
23,45,81,0,0,0,0,644.52
23,46,79,2,0,0,0,655.99
23,47,78,0,0,1,0,667.3
23,48,76,2,0,0,0,678.43
23,49,76,0,0,0,0,689.36
23,50,75,0,1,1,0,700.21
23,51,75,0,0,0,0,711.1
23,52,75,0,0,0,0,722.01
23,53,75,0,0,0,0,732.74
23,54,75,0,0,0,0,743.57
23,55,74,1,0,0,0,754.7
23,56,73,1,0,0,1,765.48
23,57,73,0,0,0,0,776.11
23,58,71,1,0,0,2,786.68
23,59,70,1,0,0,0,797.25
23,60,70,0,0,0,0,807.51
23,61,69,0,0,0,1,818.01
23,62,69,0,0,0,0,828.34
23,63,69,0,0,0,0,838.65
23,64,69,0,0,0,0,849.04
23,65,69,0,0,0,0,859.31
23,66,69,0,0,0,0,869.61
23,67,69,0,0,0,0,880.02
23,68,69,0,0,0,0,890.34
23,69,69,0,0,0,0,900.56
23,70,68,1,0,0,0,910.89
23,71,68,0,0,0,0,921.25
23,72,68,0,0,0,0,931.82
23,73,68,0,0,0,0,942.02
23,74,68,0,0,0,0,952.28
23,75,68,0,0,0,0,962.72
23,76,68,0,0,0,0,973.0
23,77,68,0,0,0,0,983.2
23,78,68,0,0,0,0,993.29
23,79,68,0,0,0,0,1003.61
23,80,68,0,0,0,0,1013.8
23,81,68,0,0,0,0,1024.05
23,82,68,0,0,0,0,1034.36
23,83,68,0,0,0,0,1044.6
23,84,68,0,0,0,0,1054.9
23,85,68,0,0,0,0,1065.2
23,86,68,0,0,0,0,1075.44
23,87,68,0,0,0,0,1085.64
23,88,68,0,0,0,0,1095.89
23,89,68,0,0,0,0,1106.16
23,90,68,0,0,0,0,1117.41
23,91,68,0,0,0,0,1128.71
23,92,68,0,0,0,0,1138.99
23,93,68,0,0,0,0,1149.17
23,94,68,0,0,0,0,1159.37
23,95,68,0,0,0,0,1169.7
23,96,68,0,0,0,0,1179.92
23,97,68,0,0,0,0,1190.15
23,98,68,0,0,0,0,1200.32
23,99,68,0,0,0,0,1210.64
23,100,68,0,0,0,0,1220.96
24,0,1591,0,0,0,0,0
24,1,168,1419,1420,1423,1404,136.37
24,2,159,8,8,2,9,154.88
24,3,151,8,8,4,2,172.49
24,4,147,3,2,4,4,189.52
24,5,145,2,0,1,1,206.54
24,6,142,2,3,3,2,222.96
24,7,138,4,1,2,0,239.16
24,8,133,5,5,0,1,255.32
24,9,131,2,1,1,1,270.9
24,10,130,0,1,0,1,286.67
24,11,129,0,1,0,1,301.88
24,12,128,0,0,1,0,317.31
24,13,121,7,0,1,2,332.36
24,14,118,1,0,3,3,347.16
24,15,113,0,0,0,5,361.57
24,16,111,0,0,0,2,375.58
24,17,111,0,0,0,0,389.49
24,18,109,1,0,0,2,403.13
24,19,107,0,0,2,0,416.76
24,20,107,0,0,0,0,430.24
24,21,107,0,0,0,0,444.13
24,22,106,0,0,0,1,457.53
24,23,105,1,0,0,0,470.85
24,24,104,0,1,0,0,484.26
24,25,104,0,0,0,0,497.6
24,26,99,5,1,0,0,511.08
24,27,98,1,0,0,0,523.92
24,28,97,1,1,0,0,536.66
24,29,97,0,0,0,0,549.28
24,30,97,0,0,0,0,562.06
24,31,97,0,0,0,0,574.69
24,32,97,0,0,0,0,587.16
24,33,97,0,0,0,0,599.75
24,34,97,0,0,0,0,612.48
24,35,97,0,0,0,0,625.4
24,36,96,0,1,0,0,637.95
24,37,95,1,0,0,0,650.44
24,38,94,0,1,0,0,662.9
24,39,94,0,0,0,0,675.3
24,40,93,0,1,0,0,687.76
24,41,93,0,0,0,0,700.08
24,42,93,0,0,0,0,712.36
24,43,93,0,0,0,0,724.59
24,44,93,0,0,0,0,736.84
24,45,93,0,0,0,0,749.17
24,46,93,0,0,0,0,761.36
24,47,93,0,0,0,0,773.71
24,48,93,0,0,0,0,785.99
24,49,93,0,0,0,0,798.9
24,50,93,0,0,0,0,811.36
24,51,93,0,0,0,0,823.71
24,52,93,0,0,0,0,835.97
24,53,93,0,0,0,0,848.22
24,54,93,0,0,0,0,860.65
24,55,93,0,0,0,0,873.01
24,56,93,0,0,0,0,885.27
24,57,92,0,0,0,1,897.77
24,58,92,0,0,0,0,909.85
24,59,92,0,0,0,0,922.07
24,60,92,0,0,0,0,934.18
24,61,92,0,0,0,0,946.37
24,62,92,0,0,0,0,958.61
24,63,92,0,0,0,0,970.77
24,64,92,0,0,0,0,983.35
24,65,91,0,1,0,0,995.52
24,66,91,0,0,0,0,1007.6
24,67,91,0,0,0,0,1019.82
24,68,91,0,0,0,0,1031.99
24,69,91,0,0,0,0,1045.43
24,70,91,0,0,0,0,1060.43
24,71,91,0,0,0,0,1074.6
24,72,91,0,0,0,0,1087.99
24,73,91,0,0,0,0,1101.42
24,74,91,0,0,0,0,1115.09
24,75,91,0,0,0,0,1128.98
24,76,91,0,0,0,0,1143.25
24,77,91,0,0,0,0,1156.77
24,78,91,0,0,0,0,1170.38
24,79,91,0,0,0,0,1183.67
24,80,91,0,0,0,0,1197.1
24,81,91,0,0,0,0,1210.52
24,82,91,0,0,0,0,1223.92
24,83,91,0,0,0,0,1237.35
24,84,91,0,0,0,0,1251.58
24,85,91,0,0,0,0,1265.18
24,86,91,0,0,0,0,1278.85
24,87,91,0,0,0,0,1292.5
24,88,91,0,0,0,0,1305.29
24,89,91,0,0,0,0,1317.63
24,90,91,0,0,0,0,1329.77
24,91,91,0,0,0,0,1341.93
24,92,91,0,0,0,0,1354.26
24,93,91,0,0,0,0,5351.42
24,94,89,0,2,0,0,5365.25
24,95,89,0,0,0,0,5375.73
24,96,89,0,0,0,0,5386.12
24,97,89,0,0,0,0,5396.47
24,98,89,0,0,0,0,5406.97
24,99,89,0,0,0,0,5417.82
24,100,89,0,0,0,0,5428.35
24,101,89,0,0,0,0,5438.89
24,102,89,0,0,0,0,5449.43
24,103,89,0,0,0,0,5460.02
24,104,89,0,0,0,0,5470.72
24,105,89,0,0,0,0,5481.67
24,106,89,0,0,0,0,5492.73
24,107,89,0,0,0,0,5503.76
24,108,89,0,0,0,0,5514.82
24,109,89,0,0,0,0,5526.09
24,110,89,0,0,0,0,5537.45
24,111,89,0,0,0,0,5548.66
24,112,89,0,0,0,0,5559.91
24,113,89,0,0,0,0,5571.0
24,114,89,0,0,0,0,5582.03
24,115,89,0,0,0,0,5593.27
24,116,89,0,0,0,0,5604.17
24,117,89,0,0,0,0,5614.88
24,118,89,0,0,0,0,5625.65
24,119,89,0,0,0,0,5636.33
24,120,89,0,0,0,0,5646.92
24,121,89,0,0,0,0,5657.88
24,122,89,0,0,0,0,5669.4
24,123,89,0,0,0,0,5681.1
24,124,89,0,0,0,0,5692.93
25,0,1252,0,0,0,0,0
25,1,152,1069,1100,1043,1038,107.67
25,2,146,3,2,1,6,124.75
25,3,143,1,1,1,3,141.4
25,4,138,2,5,3,0,158.0
25,5,133,1,2,5,3,173.84
25,6,131,1,0,0,2,189.4
25,7,127,2,4,2,1,204.99
25,8,125,2,1,2,1,220.0
25,9,124,1,1,0,0,234.86
25,10,119,1,1,0,5,249.85
25,11,118,0,0,1,1,264.62
25,12,117,0,0,0,1,279.31
25,13,115,2,1,0,0,293.73
25,14,111,0,4,0,1,307.93
25,15,108,0,0,0,3,321.71
25,16,107,0,1,0,0,335.46
25,17,106,0,0,0,1,348.97
25,18,105,0,0,1,0,362.82
25,19,105,0,0,0,0,376.57
25,20,105,0,0,0,0,390.35
25,21,105,0,0,0,0,403.73
25,22,103,0,2,0,0,417.1
25,23,103,0,0,0,0,430.32
25,24,103,0,0,0,0,443.45
25,25,103,0,0,0,0,456.5
25,26,103,0,0,0,0,469.58
25,27,102,0,0,0,1,482.64
25,28,102,0,0,0,0,495.66
25,29,102,0,0,0,0,508.83
25,30,101,1,0,0,0,521.84
25,31,100,1,0,0,0,534.93
25,32,98,0,0,0,2,547.92
25,33,98,0,0,0,0,560.96
25,34,97,0,0,0,1,574.25
25,35,96,0,0,0,1,586.87
25,36,95,0,0,0,1,599.4
25,37,94,0,1,0,0,611.89
25,38,94,0,0,0,0,624.35
25,39,94,0,0,0,0,636.74
25,40,94,0,0,0,0,649.3
25,41,93,1,0,0,0,661.71
25,42,91,2,0,0,0,673.97
25,43,91,0,0,0,0,686.09
25,44,91,0,0,0,0,698.2
25,45,91,0,0,0,0,710.23
25,46,91,0,0,0,0,722.2
25,47,91,0,0,0,0,734.31
25,48,91,0,0,0,0,746.53
25,49,91,0,0,0,0,758.93
25,50,91,0,0,0,0,771.02
25,51,91,0,0,0,0,783.04
25,52,91,0,0,0,0,795.28
25,53,91,0,0,0,0,807.46
25,54,90,0,1,0,0,819.6
25,55,90,0,0,0,0,831.54
25,56,90,0,0,0,0,843.53
25,57,90,0,0,0,0,855.53
25,58,90,0,0,0,0,867.78
25,59,90,0,0,0,0,879.8
25,60,90,0,0,0,0,891.77
25,61,90,0,0,0,0,903.82
25,62,90,0,0,0,0,915.69
25,63,90,0,0,0,0,927.71
25,64,90,0,0,0,0,939.8
25,65,90,0,0,0,0,951.88
25,66,90,0,0,0,0,963.76
25,67,90,0,0,0,0,975.79
25,68,90,0,0,0,0,987.85
25,69,90,0,0,0,0,999.95
25,70,89,1,0,0,0,1012.05
25,71,89,0,0,0,0,1023.98
25,72,88,0,1,0,1,1035.89
25,73,86,0,0,0,2,1047.61
25,74,86,0,0,0,0,1059.19
25,75,86,0,0,0,0,1070.77
25,76,86,0,0,0,0,1082.41
25,77,86,0,0,0,0,1094.04
25,78,85,1,0,0,0,1105.75
25,79,85,0,0,0,0,1117.68
25,80,84,1,0,0,0,1129.21
25,81,84,0,0,0,0,1140.66
25,82,84,0,0,0,0,1152.1
25,83,82,2,0,0,2,1163.71
25,84,81,0,0,0,1,1175.12
25,85,81,0,0,0,0,1186.39
25,86,81,0,0,0,0,1197.7
25,87,80,0,0,0,1,1209.03
25,88,80,0,0,0,0,1220.2
25,89,80,0,0,0,0,1231.32
25,90,79,0,0,0,1,1242.36
25,91,79,0,0,0,0,1253.39
25,92,79,0,0,0,0,1264.48
25,93,79,0,0,0,0,1276.14
25,94,79,0,0,0,0,1287.33
25,95,79,0,0,0,0,1298.79
25,96,79,0,0,0,0,1309.87
25,97,79,0,0,0,0,1320.89
25,98,79,0,0,0,0,1332.09
25,99,79,0,0,0,0,1343.06
25,100,79,0,0,0,0,1354.09
25,101,79,0,0,0,0,1365.16
25,102,79,0,0,0,0,1376.29
25,103,79,0,0,0,0,1387.42
25,104,79,0,0,0,0,1398.47
25,105,79,0,0,0,0,1409.53
25,106,79,0,0,0,0,1420.56
25,107,79,0,0,0,0,1431.6
25,108,79,0,0,0,0,1442.67
25,109,79,0,0,0,0,1453.86
25,110,79,0,0,0,0,1466.26
25,111,79,0,0,0,0,1478.45
25,112,79,0,0,0,0,1489.5
25,113,79,0,0,0,0,1500.59
25,114,79,0,0,0,0,1511.76
25,115,79,0,0,0,0,1523.19
25,116,79,0,0,0,0,1534.37
25,117,79,0,0,0,0,1545.44
25,118,79,0,0,0,0,1556.5
25,119,79,0,0,0,0,1567.68
25,120,79,0,0,0,0,1578.68
26,0,1202,0,0,0,0,0
26,1,169,1033,1014,1014,1005,92.48
26,2,160,6,9,5,5,109.32
26,3,156,1,4,2,3,125.07
26,4,149,5,3,7,2,140.7
26,5,138,6,11,4,3,155.11
26,6,137,1,1,1,1,168.94
26,7,134,0,3,0,1,182.68
26,8,130,0,4,1,0,196.08
26,9,128,2,1,2,0,210.28
26,10,126,2,0,0,2,223.69
26,11,119,7,3,1,1,238.22
26,12,115,1,0,0,4,252.34
26,13,112,2,3,1,0,266.3
26,14,107,2,4,2,5,280.12
26,15,106,1,1,1,0,293.29
26,16,103,1,1,3,3,306.53
26,17,100,0,3,0,2,320.61
26,18,99,1,0,0,1,335.35
26,19,96,2,0,0,3,353.02
26,20,95,1,0,0,0,369.08
26,21,95,0,0,0,0,382.41
26,22,95,0,0,0,0,395.08
26,23,95,0,0,0,0,407.71
26,24,93,0,2,0,0,420.54
26,25,93,0,0,0,0,433.0
26,26,93,0,0,0,0,445.85
26,27,93,0,0,0,0,462.1
26,28,93,0,0,0,0,474.69
26,29,89,4,0,0,0,487.0
26,30,88,0,0,0,1,499.05
26,31,88,0,0,0,0,511.05
26,32,88,0,0,0,0,523.31
26,33,88,0,0,0,0,535.21
26,34,87,0,1,0,0,547.98
26,35,86,0,0,0,1,559.91
26,36,84,0,0,0,2,571.88
26,37,84,0,0,0,0,583.67
26,38,84,0,0,0,0,595.43
26,39,84,0,0,0,0,607.17
26,40,84,0,0,0,0,618.95
26,41,84,0,0,0,0,630.84
26,42,82,2,0,0,0,642.73
26,43,81,1,0,0,0,654.36
26,44,81,0,0,0,0,665.96
26,45,81,0,0,0,0,677.5
26,46,81,0,0,0,0,689.09
26,47,81,0,0,0,0,700.56
26,48,81,0,0,0,0,712.39
26,49,80,0,1,0,0,724.15
26,50,80,0,0,0,0,735.85
26,51,80,0,0,0,0,747.29
26,52,80,0,0,0,0,759.38
26,53,80,0,0,0,0,771.28
26,54,80,0,0,0,0,782.74
26,55,80,0,0,0,0,794.14
26,56,80,0,0,0,0,805.55
26,57,80,0,0,0,0,818.56
26,58,80,0,0,0,0,832.52
26,59,80,0,0,0,0,847.39
26,60,80,0,0,0,0,858.97
26,61,80,0,0,0,0,870.37
26,62,79,0,0,0,1,881.98
26,63,79,0,0,0,0,893.82
26,64,79,0,0,0,0,905.89
26,65,79,0,0,0,0,917.94
26,66,79,0,0,0,0,929.8
26,67,79,0,0,0,0,941.63
26,68,79,0,0,0,0,953.35
26,69,79,0,0,0,0,965.02
26,70,79,0,0,0,0,976.56
26,71,79,0,0,0,0,987.76
26,72,79,0,0,0,0,998.94
26,73,79,0,0,0,0,1010.62
26,74,79,0,0,0,0,1022.29
26,75,79,0,0,0,0,1034.59
26,76,79,0,0,0,0,1046.31
26,77,79,0,0,0,0,1057.98
26,78,79,0,0,0,0,1069.47
26,79,79,0,0,0,0,1081.59
26,80,79,0,0,0,0,1092.86
26,81,79,0,0,0,0,1104.23
26,82,79,0,0,0,0,1116.25
26,83,79,0,0,0,0,1128.47
26,84,79,0,0,0,0,1139.82
26,85,79,0,0,0,0,1151.14
26,86,79,0,0,0,0,1162.43
26,87,79,0,0,0,0,1173.71
26,88,78,1,0,0,0,1185.01
26,89,78,0,0,0,0,1196.46
26,90,78,0,0,0,0,1208.77
26,91,78,0,0,0,0,1220.0
26,92,78,0,0,0,0,1231.13
26,93,78,0,0,0,0,1242.94
26,94,78,0,0,0,0,1254.05
26,95,78,0,0,0,0,1267.35
26,96,78,0,0,0,0,1278.55
26,97,78,0,0,0,0,1289.66
26,98,78,0,0,0,0,1300.7
26,99,78,0,0,0,0,1311.79
26,100,78,0,0,0,0,1322.91
26,101,78,0,0,0,0,1334.04
26,102,78,0,0,0,0,1345.45
26,103,78,0,0,0,0,1356.54
26,104,78,0,0,0,0,1367.57
26,105,78,0,0,0,0,1378.85
26,106,78,0,0,0,0,1389.98
26,107,78,0,0,0,0,1401.04
26,108,78,0,0,0,0,1412.41
26,109,78,0,0,0,0,1423.54
26,110,78,0,0,0,0,1435.3
26,111,78,0,0,0,0,1446.96
26,112,78,0,0,0,0,1458.39
26,113,78,0,0,0,0,1469.64
26,114,78,0,0,0,0,1480.87
26,115,78,0,0,0,0,1492.57
26,116,78,0,0,0,0,1504.24
26,117,78,0,0,0,0,1516.03
26,118,78,0,0,0,0,1528.03
27,0,1591,0,0,0,0,0
27,1,138,1420,1412,1453,1421,154.63
27,2,135,2,1,3,1,175.4
27,3,130,2,5,1,0,197.07
27,4,129,1,1,1,0,217.37
27,5,127,2,0,0,0,236.27
27,6,126,0,1,1,0,253.44
27,7,124,2,0,1,0,271.84
27,8,120,0,1,1,4,291.24
27,9,116,1,1,1,4,308.8
27,10,115,1,1,0,1,325.8
27,11,112,3,2,2,2,344.5
27,12,109,0,0,3,1,362.65
27,13,108,0,0,1,1,381.7
27,14,107,0,0,1,1,400.31
27,15,104,0,3,0,1,418.94
27,16,103,0,0,0,1,434.02
27,17,101,0,0,0,2,448.16
27,18,101,0,0,0,0,462.47
27,19,97,4,0,0,0,476.97
27,20,97,0,0,0,0,490.62
27,21,96,0,0,0,1,506.44
27,22,96,0,0,0,0,521.87
27,23,96,0,0,0,0,535.57
27,24,95,0,1,0,0,549.02
27,25,95,0,0,0,0,562.88
27,26,95,0,0,0,0,578.3
27,27,95,0,0,0,0,595.13
27,28,94,0,1,0,0,611.56
27,29,93,0,1,0,0,624.97
27,30,92,0,1,0,0,638.29
27,31,92,0,0,0,0,651.82
27,32,92,0,0,0,0,668.07
27,33,91,0,1,0,0,683.64
27,34,90,0,0,1,0,697.38
27,35,89,0,0,0,1,710.45
27,36,88,0,0,0,1,723.49
27,37,88,0,0,0,0,736.09
27,38,87,1,0,0,0,748.88
27,39,85,2,1,1,0,761.49
27,40,84,0,1,1,0,773.88
27,41,84,0,0,0,0,786.4
27,42,83,0,1,1,0,800.21
27,43,82,0,1,1,0,812.39
27,44,81,0,1,0,0,823.89
27,45,81,0,0,0,0,835.28
27,46,81,0,0,0,0,846.69
27,47,80,1,0,0,0,858.09
27,48,79,0,0,1,0,869.4
27,49,79,0,0,0,0,880.61
27,50,79,0,0,0,0,894.24
27,51,79,0,0,0,0,908.88
27,52,79,0,0,0,0,921.03
27,53,79,0,0,0,0,935.13
27,54,79,0,0,0,0,949.66
27,55,79,0,0,0,0,962.41
27,56,79,0,0,0,0,974.37
27,57,79,0,0,0,0,986.28
27,58,79,0,0,0,0,998.15
27,59,79,0,0,0,0,1010.07
27,60,79,0,0,0,0,1022.07
27,61,79,0,0,0,0,1033.89
27,62,79,0,0,0,0,1045.79
27,63,79,0,0,0,0,1057.61
27,64,79,0,0,0,0,1069.5
27,65,79,0,0,0,0,1081.6
27,66,79,0,0,0,0,1093.45
27,67,79,0,0,0,0,1105.33
27,68,79,0,0,0,0,1117.24
27,69,79,0,0,0,0,1129.19
27,70,79,0,0,0,0,1141.07
27,71,79,0,0,0,0,1152.94
27,72,79,0,0,0,0,1167.12
27,73,79,0,0,0,0,1180.99
27,74,79,0,0,0,0,1196.2
27,75,79,0,0,0,0,1211.71
27,76,79,0,0,0,0,1225.64
27,77,79,0,0,0,0,1238.24
27,78,79,0,0,0,0,1251.78
28,0,1281,0,0,0,0,0
28,1,160,1091,1089,1062,1121,124.85
28,2,145,12,10,15,13,145.26
28,3,130,3,5,3,15,163.67
28,4,126,1,0,4,3,180.82
28,5,122,4,1,0,0,196.95
28,6,114,0,3,2,8,212.89
28,7,112,0,0,2,1,229.32
28,8,108,0,0,1,4,244.53
28,9,108,0,0,0,0,259.04
28,10,108,0,0,0,0,274.63
28,11,99,9,0,1,0,290.05
28,12,98,0,0,0,1,305.2
28,13,98,0,0,0,0,318.68
28,14,96,0,0,2,0,332.26
28,15,95,0,0,1,0,346.0
28,16,95,0,0,0,0,359.71
28,17,92,3,0,0,1,373.05
28,18,85,0,7,0,0,385.2
28,19,85,0,0,0,0,396.86
28,20,85,0,0,0,0,408.38
28,21,84,1,0,0,0,421.09
28,22,83,0,0,0,1,433.6
28,23,83,0,0,0,0,445.0
28,24,83,0,0,0,0,456.34
28,25,83,0,0,0,0,467.8
28,26,82,0,0,0,1,479.23
28,27,82,0,0,0,0,490.63
28,28,82,0,0,0,0,502.37
28,29,82,0,0,0,0,513.86
28,30,81,0,0,0,1,525.23
28,31,81,0,0,0,0,536.85
28,32,80,1,0,0,0,550.16
28,33,79,0,0,0,1,561.86
28,34,78,0,0,0,1,573.26
28,35,77,0,0,0,1,584.64
28,36,77,0,0,0,0,595.95
28,37,77,0,0,0,0,607.18
28,38,77,0,0,0,0,618.5
28,39,77,0,0,0,0,629.73
28,40,72,5,0,0,0,640.75
28,41,72,0,0,0,0,651.16
28,42,71,1,0,0,0,661.52
28,43,70,0,1,0,0,672.0
28,44,69,1,0,0,0,682.2
28,45,69,0,0,0,0,692.34
28,46,69,0,0,0,0,702.45
28,47,69,0,0,0,0,712.61
28,48,69,0,0,0,0,722.99
28,49,69,0,0,0,0,734.75
28,50,69,0,0,0,0,745.67
28,51,69,0,0,0,0,756.54
28,52,69,0,0,0,0,767.06
28,53,69,0,0,0,0,778.05
28,54,69,0,0,0,0,788.81
28,55,69,0,0,0,0,799.45
28,56,69,0,0,0,0,809.9
28,57,69,0,0,0,0,820.83
28,58,69,0,0,0,0,831.39
28,59,69,0,0,0,0,843.29
28,60,69,0,0,0,0,854.86
28,61,69,0,0,0,0,865.13
28,62,69,0,0,0,0,875.33
28,63,69,0,0,0,0,885.4
28,64,69,0,0,0,0,895.57
28,65,69,0,0,0,0,905.75
28,66,69,0,0,0,0,915.9
28,67,69,0,0,0,0,926.08
28,68,69,0,0,0,0,936.22
28,69,69,0,0,0,0,946.33
28,70,69,0,0,0,0,956.52
28,71,69,0,0,0,0,966.77
28,72,69,0,0,0,0,976.81
28,73,69,0,0,0,0,987.81
28,74,69,0,0,0,0,998.08
29,0,1292,0,0,0,0,0
29,1,151,1140,1108,1141,1115,119.88
29,2,140,8,11,10,8,138.03
29,3,131,6,9,7,2,154.18
29,4,126,5,2,3,3,169.3
29,5,120,1,2,6,6,184.21
29,6,115,5,3,1,3,198.78
29,7,109,1,0,2,6,212.98
29,8,106,0,1,0,3,226.35
29,9,104,1,2,1,0,239.62
29,10,102,0,2,0,1,252.69
29,11,102,0,0,0,0,265.67
29,12,99,2,3,0,1,278.71
29,13,96,0,3,0,0,291.33
29,14,96,0,0,0,0,303.73
29,15,95,0,1,1,0,316.97
29,16,94,0,1,0,0,329.68
29,17,90,0,4,0,0,341.95
29,18,88,2,1,0,1,353.79
29,19,87,0,1,0,1,365.48
29,20,85,0,0,1,2,377.61
29,21,83,2,1,0,2,389.22
